,country,region,age,time,gender,category
1191,HRV,Europe,50,48.43333333333333,male,10km
1192,GBR,Europe,19,48.45,male,10km
1193,CHE,Europe,63,48.45,male,10km
1194,ITA,Europe,46,48.45,male,10km
1195,CHE,Europe,30,48.45,male,10km
1196,CHE,Europe,46,48.46666666666667,male,10km
1197,CHE,Europe,17,48.483333333333334,male,10km
1198,CHE,Europe,23,48.483333333333334,female,10km
1199,CHE,Europe,48,48.5,male,10km
1200,CHE,Europe,24,48.516666666666666,male,10km
1201,VNM,Asia,35,48.516666666666666,female,10km
1202,CHE,Europe,38,48.53333333333333,male,10km
1203,CHE,Europe,41,48.53333333333333,male,10km
1204,CHE,Europe,22,48.53333333333333,female,10km
1205,FRA,Europe,28,48.55,male,10km
1206,CHE,Europe,34,48.55,male,10km
1207,CHE,Europe,30,48.55,male,10km
1208,ITA,Europe,22,48.55,female,10km
1209,DEU,Europe,36,48.56666666666667,male,10km
1210,CHE,Europe,57,48.56666666666667,male,10km
1211,CHE,Europe,51,48.56666666666667,male,10km
1212,CHE,Europe,25,48.583333333333336,male,10km
1213,CHE,Europe,37,48.583333333333336,male,10km
1214,DEU,Europe,32,48.583333333333336,female,10km
1215,CHE,Europe,23,48.61666666666667,male,10km
1216,CHE,Europe,34,48.61666666666667,female,10km
1217,GRC,Europe,49,48.61666666666667,male,10km
1218,CHE,Europe,36,48.63333333333333,male,10km
1219,CHE,Europe,28,48.63333333333333,male,10km
1220,ITA,Europe,19,48.63333333333333,male,10km
1221,CHE,Europe,39,48.65,female,10km
1222,CHE,Europe,29,48.65,female,10km
1223,FRA,Europe,28,48.65,male,10km
1224,FRA,Europe,44,48.65,male,10km
1225,ARM,Asia,29,48.666666666666664,male,10km
1226,CHE,Europe,38,48.666666666666664,female,10km
1227,CHE,Europe,24,48.666666666666664,female,10km
1228,CHE,Europe,24,48.666666666666664,female,10km
1229,CHE,Europe,31,48.666666666666664,male,10km
1230,CHE,Europe,62,48.666666666666664,male,10km
1231,TUN,Africa,35,48.68333333333333,male,10km
1232,CHE,Europe,34,48.68333333333333,male,10km
1233,CHE,Europe,52,48.68333333333333,male,10km
1234,CHE,Europe,19,48.68333333333333,female,10km
1235,CHE,Europe,28,48.68333333333333,male,10km
1236,CHE,Europe,59,48.7,female,10km
1237,CHE,Europe,58,48.7,male,10km
1238,CHE,Europe,21,48.71666666666667,female,10km
1239,CHE,Europe,38,48.71666666666667,male,10km
1240,CHE,Europe,37,48.71666666666667,male,10km
1241,ITA,Europe,30,48.71666666666667,male,10km
1242,CHE,Europe,42,48.71666666666667,male,10km
1243,CHE,Europe,32,48.733333333333334,male,10km
1244,CHE,Europe,38,48.75,male,10km
1245,CHE,Europe,31,48.75,female,10km
1246,CHE,Europe,21,48.75,male,10km
1247,MMR,Asia,20,48.766666666666666,male,10km
1248,CHE,Europe,32,48.766666666666666,female,10km
1249,CHE,Europe,46,48.78333333333333,male,10km
1250,CHE,Europe,32,48.8,male,10km
1251,CHE,Europe,47,48.8,male,10km
1252,PRT,Europe,29,48.81666666666667,male,10km
1253,ESP,Europe,35,48.833333333333336,male,10km
1254,CHE,Europe,22,48.833333333333336,female,10km
1255,CHE,Europe,30,48.833333333333336,male,10km
1256,CHE,Europe,21,48.85,male,10km
1257,FRA,Europe,36,48.85,male,10km
1258,CHE,Europe,46,48.86666666666667,male,10km
1259,CHE,Europe,54,48.88333333333333,male,10km
1260,CHE,Europe,44,48.88333333333333,female,10km
1261,CHE,Europe,39,48.88333333333333,male,10km
1262,CHE,Europe,41,48.916666666666664,male,10km
1263,CHE,Europe,43,48.916666666666664,male,10km
1264,CHE,Europe,48,48.93333333333333,male,10km
1265,CHE,Europe,45,48.95,male,10km
1266,CHE,Europe,43,48.96666666666667,male,10km
1267,GBR,Europe,29,48.96666666666667,female,10km
1268,CHE,Europe,49,48.96666666666667,female,10km
1269,CHE,Europe,31,48.96666666666667,female,10km
1270,FRA,Europe,38,48.983333333333334,male,10km
1271,CHE,Europe,25,48.983333333333334,male,10km
1272,CHE,Europe,22,49.0,male,10km
1273,CAN,Americas,42,49.0,female,10km
1274,CHE,Europe,32,49.016666666666666,male,10km
1275,CHE,Europe,19,49.016666666666666,male,10km
1276,CAN,Americas,29,49.03333333333333,male,10km
1277,ESP,Europe,48,49.05,male,10km
1278,CHE,Europe,32,49.05,male,10km
1279,CHE,Europe,36,49.06666666666667,female,10km
1280,SAU,Asia,25,49.06666666666667,male,10km
1281,CHE,Europe,23,49.06666666666667,female,10km
1282,CHE,Europe,35,49.083333333333336,male,10km
1283,DEU,Europe,39,49.083333333333336,female,10km
1284,CHE,Europe,55,49.083333333333336,female,10km
1285,CHE,Europe,29,49.083333333333336,female,10km
1286,CAN,Americas,26,49.1,female,10km
1287,CAN,Americas,61,49.1,female,10km
1288,CHE,Europe,26,49.1,male,10km
1289,CHE,Europe,42,49.1,male,10km
1290,CHE,Europe,33,49.1,male,10km
1291,CHE,Europe,27,49.1,male,10km
1292,CHE,Europe,25,49.11666666666667,male,10km
1293,CHE,Europe,25,49.11666666666667,male,10km
1294,ESP,Europe,46,49.11666666666667,male,10km
1295,CHE,Europe,22,49.11666666666667,female,10km
1296,CHE,Europe,44,49.13333333333333,female,10km
1297,CHE,Europe,15,49.13333333333333,female,10km
1298,CHE,Europe,24,49.13333333333333,female,10km
1299,FRA,Europe,52,49.13333333333333,male,10km
1300,CHE,Europe,51,49.13333333333333,male,10km
1301,CHE,Europe,19,49.13333333333333,male,10km
1302,CHE,Europe,28,49.15,female,10km
1303,CHE,Europe,22,49.15,female,10km
1304,CHE,Europe,34,49.15,male,10km
1305,CHE,Europe,31,49.15,male,10km
1306,FRA,Europe,35,49.15,male,10km
1307,CHE,Europe,31,49.15,female,10km
1308,GBR,Europe,53,49.15,female,10km
1309,CHE,Europe,34,49.166666666666664,female,10km
1310,CHE,Europe,28,49.166666666666664,male,10km
1311,FRA,Europe,38,49.166666666666664,male,10km
1312,CHE,Europe,50,49.18333333333333,female,10km
1313,CHE,Europe,34,49.18333333333333,male,10km
1314,CHE,Europe,57,49.2,male,10km
1315,CHE,Europe,55,49.2,male,10km
1316,CHE,Europe,41,49.21666666666667,male,10km
1317,USA,Americas,30,49.21666666666667,male,10km
1318,NLD,Europe,48,49.21666666666667,male,10km
1319,NLD,Europe,47,49.21666666666667,male,10km
1320,CHE,Europe,38,49.21666666666667,male,10km
1321,CHE,Europe,44,49.21666666666667,male,10km
1322,CHE,Europe,16,49.233333333333334,female,10km
1323,FRA,Europe,25,49.233333333333334,male,10km
1324,CHE,Europe,18,49.25,female,10km
1325,CHE,Europe,25,49.25,female,10km
1326,FRA,Europe,30,49.25,male,10km
1327,FRA,Europe,28,49.25,male,10km
1328,CHE,Europe,22,49.266666666666666,female,10km
1329,CHE,Europe,24,49.266666666666666,male,10km
1330,CHE,Europe,41,49.266666666666666,male,10km
1331,CHE,Europe,28,49.28333333333333,male,10km
1332,CHE,Europe,27,49.28333333333333,female,10km
1333,CHE,Europe,48,49.3,male,10km
1334,PRT,Europe,15,49.3,male,10km
1335,LKA,Asia,27,49.333333333333336,male,10km
1336,CHE,Europe,31,49.35,female,10km
1337,GBR,Europe,38,49.36666666666667,male,10km
1338,ITA,Europe,33,49.36666666666667,male,10km
1339,CHE,Europe,19,49.36666666666667,male,10km
1340,CHE,Europe,26,49.38333333333333,female,10km
1341,ECU,Americas,41,49.38333333333333,female,10km
1342,FRA,Europe,46,49.4,male,10km
1343,CHE,Europe,24,49.4,female,10km
1344,ITA,Europe,29,49.416666666666664,male,10km
1345,DEU,Europe,52,49.416666666666664,male,10km
1346,ITA,Europe,59,49.416666666666664,male,10km
1347,CHE,Europe,16,49.43333333333333,female,10km
1348,CHE,Europe,25,49.43333333333333,female,10km
1349,CHE,Europe,51,49.43333333333333,female,10km
1350,CHE,Europe,42,49.43333333333333,male,10km
1351,CHE,Europe,29,49.45,male,10km
1352,CHE,Europe,32,49.45,male,10km
1353,CHE,Europe,40,49.46666666666667,female,10km
1354,CHE,Europe,19,49.46666666666667,female,10km
1355,CHE,Europe,47,49.46666666666667,female,10km
1356,CHE,Europe,23,49.483333333333334,male,10km
1357,ITA,Europe,18,49.483333333333334,male,10km
1358,CHE,Europe,62,49.5,female,10km
1359,CHE,Europe,47,49.516666666666666,male,10km
1360,CHE,Europe,37,49.516666666666666,female,10km
1361,CHE,Europe,21,49.516666666666666,female,10km
1362,CHE,Europe,48,49.516666666666666,male,10km
1363,CHE,Europe,40,49.53333333333333,male,10km
1364,CHE,Europe,46,49.55,male,10km
1365,CHE,Europe,23,49.56666666666667,male,10km
1366,PRT,Europe,54,49.56666666666667,male,10km
1367,FRA,Europe,32,49.56666666666667,male,10km
1368,CHE,Europe,15,49.56666666666667,male,10km
1369,CHE,Europe,36,49.583333333333336,female,10km
1370,CHE,Europe,21,49.583333333333336,female,10km
1371,CHE,Europe,56,49.6,male,10km
1372,CHE,Europe,44,49.6,male,10km
1373,CHE,Europe,29,49.61666666666667,female,10km
1374,CHE,Europe,17,49.61666666666667,male,10km
1375,FRA,Europe,20,49.61666666666667,male,10km
1376,CHE,Europe,31,49.63333333333333,female,10km
1377,CHE,Europe,52,49.63333333333333,male,10km
1378,FRA,Europe,44,49.63333333333333,male,10km
1379,CHE,Europe,37,49.63333333333333,male,10km
1380,CHE,Europe,57,49.65,male,10km
1381,CHE,Europe,67,49.65,male,10km
1382,CHE,Europe,24,49.666666666666664,female,10km
1383,CZE,Europe,31,49.666666666666664,male,10km
1384,CHE,Europe,42,49.68333333333333,male,10km
1385,AUS,Oceania,45,49.68333333333333,female,10km
1386,JPN,Asia,36,49.7,male,10km
1387,CHE,Europe,25,49.7,female,10km
1388,CHE,Europe,50,49.71666666666667,male,10km
1389,RUS,Europe,36,49.71666666666667,male,10km
1390,CHE,Europe,43,49.71666666666667,male,10km
1391,RUS,Europe,56,49.733333333333334,male,10km
1392,CHE,Europe,52,49.766666666666666,female,10km
1393,PRT,Europe,34,49.766666666666666,male,10km
1394,CHE,Europe,43,49.766666666666666,male,10km
1395,CHE,Europe,44,49.78333333333333,male,10km
1396,CHE,Europe,47,49.78333333333333,male,10km
1397,FRA,Europe,32,49.78333333333333,male,10km
1398,CHE,Europe,27,49.78333333333333,male,10km
1399,CHE,Europe,39,49.8,male,10km
1400,FRA,Europe,36,49.81666666666667,female,10km
1401,CHE,Europe,24,49.833333333333336,male,10km
1402,CHE,Europe,46,49.833333333333336,male,10km
1403,FRA,Europe,49,49.833333333333336,male,10km
1404,CHE,Europe,43,49.833333333333336,female,10km
1405,CHE,Europe,36,49.85,male,10km
1406,CHE,Europe,45,49.86666666666667,female,10km
1407,CHE,Europe,35,49.86666666666667,male,10km
1408,CHE,Europe,16,49.86666666666667,male,10km
1409,CHE,Europe,54,49.88333333333333,male,10km
1410,CHE,Europe,22,49.88333333333333,female,10km
1411,CHE,Europe,41,49.88333333333333,female,10km
1412,ITA,Europe,33,49.9,male,10km
1413,CHE,Europe,36,49.916666666666664,male,10km
1414,DEU,Europe,55,49.916666666666664,male,10km
1415,CHE,Europe,37,49.916666666666664,male,10km
1416,USA,Americas,24,49.93333333333333,female,10km
1417,CHE,Europe,29,49.95,male,10km
1418,CHE,Europe,25,49.95,male,10km
1419,BRA,Americas,40,49.96666666666667,male,10km
1420,FRA,Europe,24,49.983333333333334,female,10km
1421,CHE,Europe,28,50.0,male,10km
1422,CHE,Europe,34,50.0,male,10km
1423,CHE,Europe,22,50.0,female,10km
1424,PRT,Europe,32,50.0,male,10km
1425,CHE,Europe,36,50.016666666666666,male,10km
1426,FRA,Europe,34,50.016666666666666,male,10km
1427,CHE,Europe,26,50.016666666666666,male,10km
1428,CHE,Europe,31,50.016666666666666,male,10km
1429,CHE,Europe,51,50.016666666666666,female,10km
1430,CHE,Europe,33,50.016666666666666,male,10km
1431,CHE,Europe,17,50.03333333333333,female,10km
1432,CHE,Europe,39,50.03333333333333,male,10km
1433,CHE,Europe,53,50.03333333333333,male,10km
1434,CHE,Europe,28,50.03333333333333,male,10km
1435,CHE,Europe,60,50.03333333333333,male,10km
1436,CHE,Europe,59,50.03333333333333,male,10km
1437,PRT,Europe,52,50.03333333333333,male,10km
1438,CHE,Europe,44,50.05,male,10km
1439,AUT,Europe,14,50.05,female,10km
1440,GRC,Europe,14,50.05,male,10km
1441,CHE,Europe,14,50.05,male,10km
1442,CHE,Europe,55,50.05,male,10km
1443,ITA,Europe,32,50.06666666666667,female,10km
1444,CHE,Europe,43,50.083333333333336,male,10km
1445,FRA,Europe,52,50.083333333333336,male,10km
1446,CHE,Europe,23,50.1,female,10km
1447,FRA,Europe,29,50.1,female,10km
1448,DEU,Europe,46,50.11666666666667,male,10km
1449,ESP,Europe,36,50.11666666666667,female,10km
1450,CHE,Europe,29,50.11666666666667,female,10km
1451,CHE,Europe,67,50.13333333333333,male,10km
1452,CHE,Europe,14,50.13333333333333,male,10km
1453,CHE,Europe,20,50.15,female,10km
1454,CHE,Europe,44,50.15,female,10km
1455,ESP,Europe,53,50.166666666666664,male,10km
1456,POL,Europe,24,50.166666666666664,male,10km
1457,DZA,Africa,51,50.166666666666664,male,10km
1458,CHE,Europe,22,50.166666666666664,male,10km
1459,FRA,Europe,52,50.18333333333333,male,10km
1460,ESP,Europe,36,50.18333333333333,male,10km
1461,GTM,Americas,22,50.2,male,10km
1462,ITA,Europe,25,50.2,female,10km
1463,CHE,Europe,41,50.2,female,10km
1464,PRT,Europe,59,50.2,male,10km
1465,GBR,Europe,35,50.2,male,10km
1466,FRA,Europe,43,50.2,male,10km
1467,DEU,Europe,26,50.21666666666667,female,10km
1468,CHE,Europe,40,50.233333333333334,female,10km
1469,CHE,Europe,26,50.233333333333334,female,10km
1470,CHE,Europe,41,50.233333333333334,male,10km
1471,CHE,Europe,50,50.25,female,10km
1472,CHE,Europe,51,50.266666666666666,male,10km
1473,SWE,Europe,38,50.266666666666666,female,10km
1474,CHE,Europe,34,50.266666666666666,female,10km
1475,FRA,Europe,27,50.3,male,10km
1476,CHE,Europe,36,50.3,male,10km
1477,CHE,Europe,36,50.31666666666667,female,10km
1478,POL,Europe,35,50.31666666666667,female,10km
1479,CHE,Europe,31,50.333333333333336,male,10km
1480,CHE,Europe,24,50.333333333333336,female,10km
1481,ITA,Europe,46,50.35,male,10km
1482,FRA,Europe,32,50.35,male,10km
1483,CHE,Europe,30,50.35,female,10km
1484,PRT,Europe,52,50.36666666666667,male,10km
1485,LBN,Asia,15,50.36666666666667,female,10km
1486,ITA,Europe,41,50.38333333333333,male,10km
1487,CHE,Europe,44,50.4,female,10km
1488,CHE,Europe,38,50.416666666666664,male,10km
1489,CHE,Europe,44,50.416666666666664,male,10km
1490,CHE,Europe,25,50.43333333333333,female,10km
1491,CHE,Europe,53,50.43333333333333,female,10km
1492,ESP,Europe,28,50.43333333333333,female,10km
1493,CHE,Europe,57,50.43333333333333,male,10km
1494,CHE,Europe,48,50.43333333333333,male,10km
1495,CHE,Europe,46,50.43333333333333,male,10km
1496,CHE,Europe,40,50.43333333333333,male,10km
1497,CHE,Europe,56,50.45,male,10km
1498,CHE,Europe,28,50.46666666666667,male,10km
1499,MNE,Europe,31,50.46666666666667,male,10km
1500,CHE,Europe,40,50.46666666666667,female,10km
1501,CHE,Europe,22,50.46666666666667,female,10km
1502,CHE,Europe,25,50.46666666666667,female,10km
1503,CHE,Europe,33,50.483333333333334,male,10km
1504,PRT,Europe,33,50.483333333333334,male,10km
1505,CHE,Europe,36,50.483333333333334,male,10km
1506,CHE,Europe,25,50.5,male,10km
1507,CHE,Europe,52,50.516666666666666,male,10km
1508,ESP,Europe,23,50.516666666666666,female,10km
1509,CHE,Europe,49,50.53333333333333,female,10km
1510,FRA,Europe,27,50.55,male,10km
1511,DEU,Europe,39,50.55,female,10km
1512,CHE,Europe,27,50.55,male,10km
1513,CHE,Europe,39,50.56666666666667,female,10km
1514,CHE,Europe,48,50.56666666666667,female,10km
1515,CHE,Europe,28,50.56666666666667,male,10km
1516,CHE,Europe,44,50.56666666666667,male,10km
1517,CHE,Europe,32,50.56666666666667,male,10km
1518,FRA,Europe,52,50.583333333333336,female,10km
1519,CHE,Europe,30,50.583333333333336,female,10km
1520,FRA,Europe,45,50.583333333333336,female,10km
1521,CHE,Europe,15,50.583333333333336,male,10km
1522,CHE,Europe,52,50.583333333333336,male,10km
1523,PRT,Europe,34,50.583333333333336,male,10km
1524,CHE,Europe,56,50.583333333333336,male,10km
1525,CHE,Europe,41,50.6,female,10km
1526,CHE,Europe,50,50.6,male,10km
1527,CHE,Europe,43,50.61666666666667,male,10km
1528,CHE,Europe,26,50.61666666666667,male,10km
1529,FRA,Europe,15,50.61666666666667,female,10km
1530,FRA,Europe,43,50.63333333333333,female,10km
1531,CHE,Europe,47,50.63333333333333,female,10km
1532,CHE,Europe,,50.65,male,10km
1533,DEU,Europe,54,50.65,female,10km
1534,CHE,Europe,28,50.666666666666664,female,10km
1535,CHE,Europe,17,50.666666666666664,female,10km
1536,CHE,Europe,52,50.68333333333333,male,10km
1537,CHE,Europe,28,50.68333333333333,female,10km
1538,ITA,Europe,34,50.68333333333333,female,10km
1539,CHE,Europe,68,50.68333333333333,female,10km
1540,CHE,Europe,35,50.7,female,10km
1541,CHE,Europe,22,50.7,male,10km
1542,CHE,Europe,15,50.7,male,10km
1543,FRA,Europe,37,50.71666666666667,male,10km
1544,USA,Americas,45,50.71666666666667,male,10km
1545,CHE,Europe,28,50.71666666666667,male,10km
1546,CHE,Europe,26,50.71666666666667,female,10km
1547,CHE,Europe,49,50.733333333333334,female,10km
1548,CHE,Europe,68,50.733333333333334,male,10km
1549,FRA,Europe,26,50.75,female,10km
1550,CHE,Europe,43,50.75,female,10km
1551,NOR,Europe,23,50.75,female,10km
1552,CHE,Europe,16,50.75,male,10km
1553,CHE,Europe,27,50.75,female,10km
1554,CHE,Europe,33,50.75,male,10km
1555,FRA,Europe,17,50.75,female,10km
1556,CHE,Europe,56,50.75,male,10km
1557,CHE,Europe,32,50.766666666666666,female,10km
1558,ESP,Europe,30,50.766666666666666,female,10km
1559,FRA,Europe,26,50.766666666666666,female,10km
1560,CHE,Europe,68,50.766666666666666,male,10km
1561,CHE,Europe,33,50.78333333333333,male,10km
1562,CHE,Europe,28,50.78333333333333,female,10km
1563,CHE,Europe,25,50.78333333333333,female,10km
1564,CHE,Europe,46,50.78333333333333,male,10km
1565,CHE,Europe,17,50.78333333333333,male,10km
1566,CHE,Europe,26,50.78333333333333,male,10km
1567,FRA,Europe,41,50.78333333333333,male,10km
1568,CHE,Europe,42,50.8,female,10km
1569,CHE,Europe,53,50.8,male,10km
1570,CHE,Europe,26,50.8,male,10km
1571,CHE,Europe,42,50.8,male,10km
1572,FRA,Europe,27,50.81666666666667,female,10km
1573,FRA,Europe,29,50.81666666666667,female,10km
1574,PRT,Europe,40,50.81666666666667,male,10km
1575,CHE,Europe,20,50.833333333333336,female,10km
1576,CHE,Europe,52,50.833333333333336,female,10km
1577,CHE,Europe,22,50.833333333333336,female,10km
1578,CHE,Europe,23,50.833333333333336,male,10km
1579,CHE,Europe,48,50.833333333333336,male,10km
1580,CHE,Europe,27,50.833333333333336,male,10km
1581,CHE,Europe,29,50.833333333333336,male,10km
1582,CHE,Europe,17,50.85,male,10km
1583,JNP,,17,50.9,male,10km
1584,MEX,Americas,38,50.9,male,10km
1585,CHE,Europe,18,50.9,male,10km
1586,ITA,Europe,27,50.9,female,10km
1587,CHE,Europe,51,50.916666666666664,male,10km
1588,FRA,Europe,25,50.916666666666664,male,10km
1589,CHE,Europe,32,50.916666666666664,female,10km
1590,CHE,Europe,26,50.916666666666664,female,10km
1591,DEU,Europe,24,50.93333333333333,male,10km
1592,CHE,Europe,39,50.93333333333333,male,10km
1593,AUS,Oceania,25,50.93333333333333,male,10km
1594,CHE,Europe,49,50.93333333333333,male,10km
1595,GBR,Europe,52,50.93333333333333,male,10km
1596,FRA,Europe,41,50.93333333333333,male,10km
1597,CHE,Europe,16,50.93333333333333,male,10km
1598,RUS,Europe,29,50.95,male,10km
1599,CHE,Europe,26,50.95,male,10km
1600,CHE,Europe,71,50.95,male,10km
1601,CHE,Europe,22,50.95,male,10km
1602,CHE,Europe,35,50.95,female,10km
1603,CHE,Europe,50,50.96666666666667,female,10km
1604,CHE,Europe,23,50.983333333333334,female,10km
1605,CHE,Europe,52,50.983333333333334,male,10km
1606,CHE,Europe,45,51.0,male,10km
1607,CAN,Americas,35,51.0,male,10km
1608,FRA,Europe,39,51.0,male,10km
1609,CHE,Europe,55,51.016666666666666,female,10km
1610,CHE,Europe,20,51.03333333333333,female,10km
1611,UKR,Europe,39,51.03333333333333,female,10km
1612,CHE,Europe,41,51.03333333333333,male,10km
1613,CHE,Europe,44,51.03333333333333,male,10km
1614,CHE,Europe,48,51.05,female,10km
1615,PRT,Europe,40,51.05,male,10km
1616,FRA,Europe,39,51.05,male,10km
1617,FRA,Europe,49,51.06666666666667,male,10km
1618,CHE,Europe,63,51.06666666666667,male,10km
1619,CHE,Europe,37,51.06666666666667,male,10km
1620,PRT,Europe,46,51.06666666666667,male,10km
1621,CHE,Europe,49,51.083333333333336,male,10km
1622,CHE,Europe,49,51.083333333333336,female,10km
1623,CHE,Europe,34,51.083333333333336,male,10km
1624,CHE,Europe,45,51.1,female,10km
1625,FRA,Europe,30,51.1,female,10km
1626,CHE,Europe,24,51.1,female,10km
1627,CHE,Europe,49,51.1,male,10km
1628,CHE,Europe,40,51.11666666666667,female,10km
1629,CHE,Europe,25,51.11666666666667,male,10km
1630,ITA,Europe,51,51.13333333333333,female,10km
1631,CHE,Europe,28,51.13333333333333,male,10km
1632,CHE,Europe,46,51.15,male,10km
1633,FRA,Europe,27,51.15,male,10km
1634,ESP,Europe,37,51.15,male,10km
1635,FRA,Europe,57,51.15,male,10km
1636,DEU,Europe,28,51.15,female,10km
1637,CHE,Europe,57,51.166666666666664,male,10km
1638,FRA,Europe,29,51.166666666666664,female,10km
1639,CHE,Europe,26,51.166666666666664,male,10km
1640,FRA,Europe,53,51.166666666666664,male,10km
1641,ESP,Europe,29,51.166666666666664,male,10km
1642,GBR,Europe,53,51.18333333333333,male,10km
1643,CHE,Europe,28,51.18333333333333,female,10km
1644,FRA,Europe,32,51.18333333333333,female,10km
1645,CHE,Europe,54,51.2,male,10km
1646,CHE,Europe,32,51.21666666666667,female,10km
1647,CHE,Europe,44,51.233333333333334,male,10km
1648,CHE,Europe,20,51.233333333333334,male,10km
1649,GBR,Europe,55,51.233333333333334,male,10km
1650,CHE,Europe,21,51.25,female,10km
1651,CHE,Europe,39,51.25,male,10km
1652,CHE,Europe,44,51.25,male,10km
1653,ITA,Europe,36,51.25,male,10km
1654,CHE,Europe,56,51.25,male,10km
1655,GBR,Europe,56,51.25,male,10km
1656,ESP,Europe,44,51.266666666666666,male,10km
1657,CHE,Europe,62,51.28333333333333,male,10km
1658,FRA,Europe,38,51.28333333333333,female,10km
1659,CHE,Europe,44,51.28333333333333,female,10km
1660,CHE,Europe,16,51.3,male,10km
1661,FRA,Europe,41,51.3,male,10km
1662,CHE,Europe,34,51.3,male,10km
1663,CHE,Europe,60,51.31666666666667,female,10km
1664,CHE,Europe,28,51.31666666666667,male,10km
1665,CHE,Europe,18,51.333333333333336,female,10km
1666,CHE,Europe,52,51.333333333333336,male,10km
1667,CHE,Europe,20,51.35,male,10km
1668,BEL,Europe,37,51.35,male,10km
1669,CHE,Europe,22,51.35,female,10km
1670,CHE,Europe,39,51.35,female,10km
1671,CHE,Europe,45,51.35,female,10km
1672,CHE,Europe,16,51.36666666666667,female,10km
1673,FRA,Europe,35,51.36666666666667,male,10km
1674,CHE,Europe,56,51.36666666666667,male,10km
1675,ITA,Europe,28,51.36666666666667,male,10km
1676,CHE,Europe,38,51.38333333333333,male,10km
1677,CHE,Europe,25,51.4,male,10km
1678,USA,Americas,23,51.4,male,10km
1679,ESP,Europe,16,51.416666666666664,male,10km
1680,CHE,Europe,43,51.416666666666664,male,10km
1681,FRA,Europe,33,51.43333333333333,male,10km
1682,CHE,Europe,20,51.43333333333333,male,10km
1683,PRT,Europe,41,51.43333333333333,male,10km
1684,CHE,Europe,37,51.43333333333333,female,10km
1685,CHE,Europe,65,51.43333333333333,female,10km
1686,CHE,Europe,42,51.43333333333333,female,10km
1687,ESP,Europe,29,51.45,female,10km
1688,CHE,Europe,21,51.46666666666667,male,10km
1689,IRL,Europe,26,51.46666666666667,male,10km
1690,PRT,Europe,35,51.46666666666667,male,10km
1691,ESP,Europe,35,51.46666666666667,female,10km
1692,CHE,Europe,43,51.483333333333334,female,10km
1693,PRT,Europe,46,51.483333333333334,male,10km
1694,CHE,Europe,16,51.5,male,10km
1695,CHE,Europe,50,51.5,female,10km
1696,CHE,Europe,45,51.5,male,10km
1697,CHE,Europe,27,51.516666666666666,female,10km
1698,CHE,Europe,22,51.516666666666666,male,10km
1699,CHE,Europe,20,51.53333333333333,female,10km
1700,FRA,Europe,38,51.53333333333333,male,10km
1701,CHE,Europe,34,51.53333333333333,male,10km
1702,CHE,Europe,30,51.55,female,10km
1703,FRA,Europe,25,51.55,male,10km
1704,CHE,Europe,39,51.55,female,10km
1705,CHE,Europe,26,51.55,female,10km
1706,FRA,Europe,26,51.56666666666667,female,10km
1707,CHE,Europe,44,51.56666666666667,male,10km
1708,CHE,Europe,23,51.56666666666667,male,10km
1709,CHE,Europe,31,51.56666666666667,female,10km
1710,DEU,Europe,51,51.56666666666667,female,10km
1711,CHE,Europe,48,51.56666666666667,female,10km
1712,NLD,Europe,39,51.56666666666667,female,10km
1713,PRT,Europe,25,51.583333333333336,male,10km
1714,PRT,Europe,24,51.583333333333336,female,10km
1715,CHE,Europe,20,51.583333333333336,female,10km
1716,FRA,Europe,30,51.583333333333336,female,10km
1717,AUS,Oceania,54,51.6,female,10km
1718,CHE,Europe,52,51.6,male,10km
1719,CHE,Europe,54,51.61666666666667,male,10km
1720,FRA,Europe,64,51.61666666666667,male,10km
1721,CHE,Europe,33,51.61666666666667,male,10km
1722,CHE,Europe,48,51.61666666666667,male,10km
1723,CHE,Europe,37,51.61666666666667,male,10km
1724,CHE,Europe,42,51.63333333333333,male,10km
1725,CHE,Europe,26,51.63333333333333,male,10km
1726,PRT,Europe,49,51.63333333333333,male,10km
1727,FRA,Europe,24,51.65,male,10km
1728,CHE,Europe,32,51.65,male,10km
1729,CHE,Europe,41,51.666666666666664,male,10km
1730,THA,Asia,35,51.666666666666664,male,10km
1731,CHE,Europe,34,51.666666666666664,female,10km
1732,CHE,Europe,46,51.68333333333333,male,10km
1733,ITA,Europe,34,51.68333333333333,male,10km
1734,CHE,Europe,22,51.68333333333333,female,10km
1735,CHE,Europe,27,51.68333333333333,female,10km
1736,CHE,Europe,32,51.68333333333333,female,10km
1737,BRA,Americas,43,51.71666666666667,male,10km
1738,CHE,Europe,50,51.71666666666667,female,10km
1739,CHE,Europe,32,51.71666666666667,female,10km
1740,FRA,Europe,38,51.71666666666667,male,10km
1741,ZAF,Africa,45,51.75,female,10km
1742,CHE,Europe,25,51.766666666666666,male,10km
1743,CHE,Europe,57,51.766666666666666,female,10km
1744,CHE,Europe,25,51.766666666666666,male,10km
1745,PRT,Europe,54,51.78333333333333,male,10km
1746,CHE,Europe,33,51.78333333333333,male,10km
1747,CHE,Europe,26,51.8,male,10km
1748,CHE,Europe,31,51.8,female,10km
1749,FRA,Europe,22,51.8,female,10km
1750,CHE,Europe,43,51.81666666666667,female,10km
1751,CHE,Europe,19,51.81666666666667,male,10km
1752,CHE,Europe,23,51.833333333333336,male,10km
1753,FRA,Europe,35,51.833333333333336,male,10km
1754,CHE,Europe,42,51.833333333333336,female,10km
1755,CHE,Europe,57,51.85,female,10km
